timestamp,TimeUS,Message
1701854796.08502722,2269925,Frame: QUAD/PLUS
1701854796.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1701854796.26745415,2452352,SRC=250/250:AT-0016.0: set_parameters: ({})
1701854796.37990904,2564807,RC7: SaveWaypoint LOW
1701854796.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1701854796.47487116,2659769,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1701854796.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1701854797.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1701854798.06423521,4249133,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1701854798.07922912,4264127,RC7: SaveWaypoint MIDDLE
1701854798.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1701854798.08672619,4271624,AHRS: EKF3 active
1701854798.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1701854798.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1701854798.83975816,5024656,Frame: QUAD/PLUS
1701854798.84725499,5032153,Frame: QUAD/PLUS
1701854798.84975410,5034652,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1701854798.85225320,5037151,Frame: QUAD/PLUS
1701854798.85475206,5039650,SRC=250/250:AT-0018.6: AP: Flight plan received
1701854798.85725117,5042149,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1701854798.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1701854799.43202114,5616919,EKF3 IMU1 tilt alignment complete
1701854799.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1701854799.46450806,5649406,SRC=250/250:AT-0019.2: RC values good
1701854799.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1701854799.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1701854799.84435606,6029254,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701854800.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1701854800.87227821,7057176,SRC=250/250:AT-0020.6: Received TIMESYNC response after 0.0000
1701854801.07219815,7257096,SRC=250/250:AT-0020.8: Item (MISSION_ITEM_INT {target_system :
1701854801.07969499,7264593,Frame: QUAD/PLUS
1701854801.08719206,7272090,SRC=250/250:AT-0020.9: check waypoints upload/download: downlo
1701854801.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1701854801.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1701854801.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1701854801.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1701854801.84438920,8029287,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701854802.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
