timestamp,TimeUS,Message
1701854245.08752608,2272424,Frame: QUAD/PLUS
1701854245.09002519,2274923,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1701854245.27245212,2457350,SRC=250/250:AT-0016.1: Reboot complete
1701854245.27495122,2459849,SRC=250/250:AT-0016.1: set_parameters: ({})
1701854245.37990904,2564807,RC7: SaveWaypoint LOW
1701854245.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1701854245.47237206,2657270,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1701854245.84222412,3027122,SRC=250/250:AT-0016.7: Waiting for mode STABILIZE
1701854246.83932519,4024223,SRC=250/250:AT-0017.7: Setting up RC parameters
1701854247.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1701854247.07922912,4264127,RC7: SaveWaypoint MIDDLE
1701854247.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1701854247.08672619,4271624,AHRS: EKF3 active
1701854247.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1701854247.84475613,5029654,Frame: QUAD/PLUS
1701854247.85225320,5037151,Frame: QUAD/PLUS
1701854247.85975003,5044648,Frame: QUAD/PLUS
1701854247.86724710,5052145,SRC=250/250:AT-0018.7: #######################################
1701854247.86974621,5054644,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1701854248.07466412,5259562,SRC=250/250:AT-0018.9: Received TIMESYNC response after 0.0000
1701854248.43202114,5616919,EKF3 IMU1 tilt alignment complete
1701854248.43452001,5619418,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 tilt alignment complete
1701854248.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1701854248.53198099,5716879,SRC=250/250:AT-0019.4: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1701854248.66692710,5851825,SRC=250/250:AT-0019.5: RC values good
1701854248.84435606,6029254,SRC=250/250:AT-0019.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701854249.84478903,7029687,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1701854249.87977505,7064673,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1701854250.07969499,7264593,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1701854250.08719206,7272090,Frame: QUAD/PLUS
1701854250.09468913,7279587,SRC=250/250:AT-0020.9: AP: Flight plan received
1701854250.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1701854250.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1701854250.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1701854250.84438920,8029287,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701854251.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1701854251.22673607,8411634,SRC=250/250:AT-0022.1: AP: GPS 1: detected as u-blox at 230400
1701854251.83982420,9024722,SRC=250/250:AT-0022.7: Waiting for ready to arm
1701854251.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1701854252.14970016,9334598,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1701854252.27215099,9457049,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1701854261.42932010,18614218,EKF3 IMU1 origin set
1701854261.43681717,18621715,SRC=250/250:AT-0032.3: AP: EKF3 IMU1 origin set
1701854261.47930002,18664198,Field Elevation Set: 584m
1701854261.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1701854262.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1701854273.07965803,30264556,PreArm: Need Position Estimate
1701854273.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1701854273.47699904,30661897,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1701854284.22436500,41409263,EKF3 IMU1 is using GPS
1701854284.22936320,41414261,SRC=250/250:AT-0055.1: AP: EKF3 IMU1 is using GPS
1701854284.27434516,41459243,SRC=250/250:AT-0055.1: Waiting for GPS health
1701854284.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1701854285.07235909,42257257,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701854285.07985616,42264754,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1701854285.27477813,42459676,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1701854285.66962004,42854518,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1701854285.87203908,43056937,Arming motors
