timestamp,TimeUS,Message
1701855725.08502722,2269925,Frame: QUAD/PLUS
1701855725.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1701855725.26995301,2454851,SRC=250/250:AT-0016.0: Reboot complete
1701855725.27245212,2457350,SRC=250/250:AT-0016.0: set_parameters: ({})
1701855725.37990904,2564807,RC7: SaveWaypoint LOW
1701855725.38490701,2569805,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1701855725.47237206,2657270,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1701855725.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1701855726.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1701855727.06923318,4254131,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1701855727.07922912,4264127,RC7: SaveWaypoint MIDDLE
1701855727.08422709,4269125,EKF3 IMU1 initialised
1701855727.08672619,4271624,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1701855727.09422302,4279121,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1701855727.83975816,5024656,Frame: QUAD/PLUS
1701855727.84475613,5029654,Frame: QUAD/PLUS
1701855727.84725499,5032153,Frame: QUAD/PLUS
1701855727.85475206,5039650,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1701855727.87724304,5062141,SRC=250/250:AT-0018.6: Received TIMESYNC response after 0.0000
1701855728.43202114,5616919,EKF3 IMU1 tilt alignment complete
1701855728.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1701855728.46700716,5651905,SRC=250/250:AT-0019.2: RC values good
1701855728.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1701855728.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1701855728.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701855729.84478903,7029687,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1701855729.87477708,7059675,SRC=250/250:AT-0020.6: Received TIMESYNC response after 0.0000
1701855730.07719612,7262094,SRC=250/250:AT-0020.8: Item (MISSION_ITEM_INT {target_system :
1701855730.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1701855730.08469319,7269591,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1701855730.08719206,7272090,Frame: QUAD/PLUS
1701855730.09468913,7279587,SRC=250/250:AT-0020.9: AP: Flight plan received
1701855730.27711606,7462014,SRC=250/250:AT-0021.0: Requesting item 0 (remaining=2)
1701855730.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1701855730.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1701855730.83939099,8024289,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701855731.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1701855731.22173810,8406636,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1701855731.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1701855731.87231112,9057209,SRC=250/250:AT-0022.6: Sending param_request_read for (AHRS_EK
1701855732.15219903,9337097,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1701855732.27465010,9459548,SRC=250/250:AT-0023.0: Wait EKF.flags: required:831 current:16
1701855741.42932010,18614218,EKF3 IMU1 origin set
1701855741.43431807,18619216,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1701855741.47930002,18664198,Field Elevation Set: 584m
1701855741.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1701855742.26981711,19454715,SRC=250/250:AT-0033.0: Wait EKF.flags: required:831 current:16
1701855753.07965803,30264556,PreArm: Need Position Estimate
1701855753.08465600,30269554,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1701855753.47200108,30656899,SRC=250/250:AT-0044.2: Wait EKF.flags: required:831 current:16
1701855764.22436500,41409263,EKF3 IMU1 is using GPS
1701855764.22936320,41414261,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1701855764.26684809,41451746,SRC=250/250:AT-0055.0: Waiting for GPS health
1701855764.46926713,41654165,SRC=250/250:AT-0055.2: GPS healthy
1701855765.07235909,42257257,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701855765.07735705,42262255,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1701855765.27727699,42462175,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1701855765.66962004,42854518,SRC=250/250:AT-0056.4: Arm motors with MAVLink cmd
1701855765.86954021,43054438,Arming motors
1701855765.87703705,43061935,SRC=250/250:AT-0056.7: AP: Arming motors
1701855766.83998513,44024883,SRC=250/250:AT-0057.6: Motors ARMED
1701855766.87247205,44057370,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701855766.87747002,44062368,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1701855767.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1701855767.27731013,44462208,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1701855769.47976208,46664660,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1701855770.67178512,47856683,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1701855771.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1701855771.52977514,48714673,SRC=250/250:AT-0062.3: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1701855771.67721605,48862114,SRC=250/250:AT-0062.5: Altitude=3.28 (want 49.000000 +- 3.0000
1701855772.87423706,50059135,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1701855773.87716913,51062067,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1701855775.07502317,52259921,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1701855776.07712221,53262020,SRC=250/250:AT-0066.9: Altitude=14.31 (want 49.000000 +- 3.000
1701855777.27747512,54462373,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1701855778.47699499,55661893,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1701855779.47742820,56662326,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1701855780.67694807,57861846,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1701855781.67488217,58859780,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1701855782.87690115,60061799,SRC=250/250:AT-0073.7: Altitude=31.30 (want 49.000000 +- 3.000
1701855783.87483501,61059733,SRC=250/250:AT-0074.7: Altitude=33.79 (want 49.000000 +- 3.000
1701855785.07685399,62261752,SRC=250/250:AT-0075.9: Altitude=36.78 (want 49.000000 +- 3.000
1701855786.07728720,63262185,SRC=250/250:AT-0076.9: Altitude=39.28 (want 49.000000 +- 3.000
1701855787.27180910,64456707,SRC=250/250:AT-0078.1: Altitude=42.27 (want 49.000000 +- 3.000
1701855788.27724004,65462138,SRC=250/250:AT-0079.1: Altitude=44.75 (want 49.000000 +- 3.000
1701855789.47176218,66656660,SRC=250/250:AT-0080.3: Altitude=47.26 (want 49.000000 +- 3.000
1701855790.47469401,67659592,SRC=250/250:AT-0081.3: Altitude=48.74 (want 49.000000 +- 3.000
1701855790.87453413,68059432,SRC=250/250:AT-0081.7: Attained Altitude=49.183
1701855791.84248018,69027378,SRC=250/250:AT-0082.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1701855791.84497905,69029877,Mission: 1 WP
1701855791.84997702,69034875,SRC=250/250:AT-0082.6: AP: Mission: 1 WP
1701855792.83958101,70024479,SRC=250/250:AT-0083.6: Got mode AUTO
1701855793.06948900,70254387,SRC=250/250:AT-0083.9: wait for waypoint ranges start=1 end=1
1701855793.46433115,70649229,SRC=250/250:AT-0084.3: WP 1 (wp_dist=823 Alt=634.27), current_
1701855794.66968203,71854580,SRC=250/250:AT-0085.5: WP 1 (wp_dist=821 Alt=634.31), current_
1701855795.86920214,73054100,SRC=250/250:AT-0086.7: WP 1 (wp_dist=816 Alt=634.32), current_
1701855797.06455708,74249455,SRC=250/250:AT-0087.9: WP 1 (wp_dist=808 Alt=634.34), current_
1701855798.26740909,75452307,SRC=250/250:AT-0089.1: WP 1 (wp_dist=798 Alt=634.32), current_
1701855799.46942806,76654326,SRC=250/250:AT-0090.3: WP 1 (wp_dist=787 Alt=634.33), current_
1701855800.66978121,77854679,SRC=250/250:AT-0091.5: WP 1 (wp_dist=775 Alt=634.33), current_
1701855801.86430311,79049201,SRC=250/250:AT-0092.7: WP 1 (wp_dist=763 Alt=634.34), current_
1701855803.06465602,80249554,SRC=250/250:AT-0093.9: WP 1 (wp_dist=751 Alt=634.35), current_
1701855804.26500916,81449907,SRC=250/250:AT-0095.1: WP 1 (wp_dist=739 Alt=634.35), current_
