timestamp,TimeUS,Message
1683553277.08752608,2272424,Frame: QUAD/PLUS
1683553277.09002519,2274923,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683553277.26995301,2454851,SRC=250/250:AT-0016.1: set_parameters: ({})
1683553277.37990904,2564807,RC7: SaveWaypoint LOW
1683553277.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683553277.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683553277.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683553278.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683553279.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683553279.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683553279.08172798,4266626,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683553279.08422709,4269125,EKF3 IMU1 initialised
1683553279.08672619,4271624,AHRS: EKF3 active
1683553279.08922505,4274123,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683553279.83975816,5024656,Frame: QUAD/PLUS
1683553279.84475613,5029654,Frame: QUAD/PLUS
1683553279.84725499,5032153,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683553279.84975410,5034652,Frame: QUAD/PLUS
1683553279.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683553279.87224507,5057143,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683553280.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683553280.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683553280.46450806,5649406,SRC=250/250:AT-0019.3: RC values good
1683553280.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683553280.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683553280.83935809,6024256,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553281.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683553281.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683553282.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683553282.07969499,7264593,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683553282.08219409,7267092,Frame: QUAD/PLUS
1683553282.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683553282.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683553282.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683553282.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1683553282.83939099,8024289,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553283.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683553283.22423720,8409135,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683553283.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683553283.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683553284.15469813,9339596,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683553284.27215099,9457049,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683553293.42932010,18614218,EKF3 IMU1 origin set
1683553293.43431807,18619216,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683553293.47930002,18664198,Field Elevation Set: 584m
1683553293.48429799,18669196,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683553294.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683553305.07965803,30264556,PreArm: Need Position Estimate
1683553305.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683553305.47699904,30661897,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683553316.22436500,41409263,EKF3 IMU1 is using GPS
