timestamp,TimeUS,Message
1683553023.09002519,2274923,Frame: QUAD/PLUS
1683553023.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683553023.26995301,2454851,SRC=250/250:AT-0016.0: Reboot complete
1683553023.27245212,2457350,SRC=250/250:AT-0016.0: set_parameters: ({})
1683553023.37990904,2564807,RC7: SaveWaypoint LOW
1683553023.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683553023.47487116,2659769,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1683553023.83972502,3024623,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683553024.84182405,4026722,SRC=250/250:AT-0017.6: Setting up RC parameters
1683553025.06423521,4249133,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1683553025.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683553025.08172798,4266626,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683553025.08422709,4269125,EKF3 IMU1 initialised
1683553025.08672619,4271624,AHRS: EKF3 active
1683553025.08922505,4274123,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683553025.84475613,5029654,Frame: QUAD/PLUS
1683553025.84975410,5034652,Frame: QUAD/PLUS
1683553025.85225320,5037151,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683553025.85475206,5039650,Frame: QUAD/PLUS
1683553025.86224914,5047147,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683553025.87474418,5059642,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683553026.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683553026.43701911,5621917,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683553026.46700716,5651905,SRC=250/250:AT-0019.2: RC values good
1683553026.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683553026.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683553026.84435606,6029254,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553027.84478903,7029687,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683553027.87477708,7059675,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683553028.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683553028.07969499,7264593,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683553028.08219409,7267092,Frame: QUAD/PLUS
1683553028.08719206,7272090,SRC=250/250:AT-0020.9: Upload of all 2 items succeeded
1683553028.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683553028.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683553028.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683553028.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683553028.84189010,8026788,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553029.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683553029.22423720,8409135,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683553029.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683553029.86981201,9054710,SRC=250/250:AT-0022.6: Sending param_request_read for (AHRS_EK
1683553030.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683553030.27215099,9457049,SRC=250/250:AT-0023.0: Wait EKF.flags: required:831 current:16
1683553039.42932010,18614218,EKF3 IMU1 origin set
1683553039.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683553039.47930002,18664198,Field Elevation Set: 584m
1683553039.48179913,18666697,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683553040.27481508,19459713,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683553051.07965803,30264556,PreArm: Need Position Estimate
1683553051.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683553051.47450018,30659398,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683553062.22436500,41409263,EKF3 IMU1 is using GPS
1683553062.22686410,41411762,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683553062.26684809,41451746,SRC=250/250:AT-0055.1: Waiting for GPS health
1683553062.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1683553063.06985998,42254758,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553063.07235909,42257257,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683553063.27227902,42457177,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683553063.66712117,42852019,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683553063.86954021,43054438,SRC=250/250:AT-0056.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553063.87203908,43056937,Arming motors
1683553063.87953615,43064434,SRC=250/250:AT-0056.7: AP: Arming motors
1683553064.84248400,44027382,SRC=250/250:AT-0057.6: Motors ARMED
1683553064.86997318,44054871,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553064.87247205,44057370,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683553065.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
