timestamp,TimeUS,Message
1683639933.09002519,2274923,Frame: QUAD/PLUS
1683639933.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683639933.26995301,2454851,SRC=250/250:AT-0016.1: set_parameters: ({})
1683639933.37990904,2564807,RC7: SaveWaypoint LOW
1683639933.38240814,2567306,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683639933.47487116,2659769,SRC=250/250:AT-0016.3: SITL is running
1683639933.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683639933.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683639934.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683639935.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683639935.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683639935.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683639935.08672619,4271624,AHRS: EKF3 active
1683639935.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683639935.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683639935.84475613,5029654,Frame: QUAD/PLUS
1683639935.85225320,5037151,Frame: QUAD/PLUS
1683639935.85725117,5042149,Frame: QUAD/PLUS
1683639935.86474800,5049646,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683639936.07216501,5257063,SRC=250/250:AT-0018.9: Received TIMESYNC response after 0.0000
1683639936.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683639936.43701911,5621917,SRC=250/250:AT-0019.2: AP: EKF3 IMU0 tilt alignment complete
1683639936.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683639936.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683639936.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683639936.66442800,5849326,SRC=250/250:AT-0019.5: RC values good
1683639936.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683639937.84478903,7029687,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683639937.87477708,7059675,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683639938.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683639938.07969499,7264593,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683639938.08219409,7267092,Frame: QUAD/PLUS
1683639938.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683639938.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683639938.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683639938.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683639938.84438920,8029287,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
