timestamp,TimeUS,Message
1683639579.08502722,2269925,Frame: QUAD/PLUS
1683639579.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683639579.26745415,2452352,SRC=250/250:AT-0016.0: set_parameters: ({})
1683639579.37990904,2564807,RC7: SaveWaypoint LOW
1683639579.38240814,2567306,SRC=250/250:AT-0016.1: AP: RC7: SaveWaypoint LOW
1683639579.46487498,2649773,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1683639579.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683639580.84182405,4026722,SRC=250/250:AT-0017.6: Setting up RC parameters
1683639581.06923318,4254131,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1683639581.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683639581.08422709,4269125,EKF3 IMU1 initialised
1683639581.08672619,4271624,SRC=250/250:AT-0017.8: AP: RC7: SaveWaypoint MIDDLE
1683639581.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683639581.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683639581.84475613,5029654,Frame: QUAD/PLUS
1683639581.84975410,5034652,Frame: QUAD/PLUS
1683639581.85475206,5039650,Frame: QUAD/PLUS
1683639581.86224914,5047147,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683639581.87474418,5059642,SRC=250/250:AT-0018.6: Received TIMESYNC response after 0.0000
1683639582.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683639582.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683639582.46950603,5654404,SRC=250/250:AT-0019.2: RC values good
1683639582.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683639582.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683639582.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683639583.84478903,7029687,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683639583.87477708,7059675,SRC=250/250:AT-0020.6: Received TIMESYNC response after 0.0000
1683639584.07219815,7257096,SRC=250/250:AT-0020.8: Item (MISSION_ITEM_INT {target_system :
1683639584.07719612,7262094,Frame: QUAD/PLUS
1683639584.08469319,7269591,SRC=250/250:AT-0020.8: AP: Flight plan received
1683639584.26961899,7454517,SRC=250/250:AT-0021.0: Requesting item 0 (remaining=2)
1683639584.27711606,7462014,SRC=250/250:AT-0021.0: Requesting item 1 (remaining=1)
1683639584.28211403,7467012,SRC=250/250:AT-0021.0: Type is 0
1683639584.84189010,8026788,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683639585.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683639585.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683639585.84482217,9029720,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683639585.86731315,9052211,SRC=250/250:AT-0022.6: Sending param_request_read for (AHRS_EK
1683639586.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683639586.26465416,9449552,SRC=250/250:AT-0023.0: Wait EKF.flags: required:831 current:16
1683639595.42932010,18614218,EKF3 IMU1 origin set
1683639595.43431807,18619216,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
