timestamp,TimeUS,Message
1683553406.08752608,2272424,Frame: QUAD/PLUS
1683553406.09002519,2274923,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683553406.27245212,2457350,SRC=250/250:AT-0016.1: Reboot complete
1683553406.27495122,2459849,SRC=250/250:AT-0016.1: set_parameters: ({})
1683553406.37990904,2564807,RC7: SaveWaypoint LOW
1683553406.38240814,2567306,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683553406.47487116,2659769,SRC=250/250:AT-0016.3: Simstate Close to startup location: dis
1683553406.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683553406.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683553407.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683553408.06423521,4249133,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1683553408.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683553408.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683553408.08672619,4271624,AHRS: EKF3 active
1683553408.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683553408.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683553408.84225702,5027155,Frame: QUAD/PLUS
1683553408.84725499,5032153,Frame: QUAD/PLUS
1683553408.84975410,5034652,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683553408.85225320,5037151,Frame: QUAD/PLUS
1683553408.85975003,5044648,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683553408.87474418,5059642,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683553409.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683553409.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683553409.46450806,5649406,SRC=250/250:AT-0019.2: RC values good
1683553409.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683553409.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683553409.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553410.83979106,7024689,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683553410.87727618,7062174,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683553411.07219815,7257096,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683553411.07969499,7264593,Frame: QUAD/PLUS
1683553411.08719206,7272090,SRC=250/250:AT-0020.9: check waypoints upload/download: downlo
1683553411.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683553411.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683553411.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683553411.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1683553411.84438920,8029287,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553412.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683553412.22173810,8406636,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683553412.84482217,9029720,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683553412.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683553413.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683553413.27465010,9459548,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683553422.42932010,18614218,EKF3 IMU1 origin set
1683553422.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683553422.47930002,18664198,Field Elevation Set: 584m
1683553422.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683553423.27231622,19457214,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683553434.07965803,30264556,PreArm: Need Position Estimate
1683553434.08715510,30272053,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683553434.47450018,30659398,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683553445.22436500,41409263,EKF3 IMU1 is using GPS
1683553445.22686410,41411762,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683553445.27184606,41456744,SRC=250/250:AT-0055.1: Waiting for GPS health
1683553445.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1683553446.06985998,42254758,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553446.07985616,42264754,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683553446.27227902,42457177,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683553446.66962004,42854518,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683553446.86954021,43054438,SRC=250/250:AT-0056.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553446.87203908,43056937,Arming motors
1683553446.87953615,43064434,SRC=250/250:AT-0056.7: AP: Arming motors
1683553447.84248400,44027382,SRC=250/250:AT-0057.6: Motors ARMED
1683553447.86997318,44054871,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683553447.87247205,44057370,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683553448.07239199,44257290,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683553448.27731013,44462208,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683553450.47726321,46662161,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683553451.67428398,47859182,SRC=250/250:AT-0061.5: Altitude=1.22 (want 49.000000 +- 3.0000
1683553452.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683553452.53227401,48717172,SRC=250/250:AT-0062.3: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683553452.67471719,48859615,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683553453.87423706,50059135,SRC=250/250:AT-0063.7: Altitude=6.33 (want 49.000000 +- 3.0000
1683553454.87467003,51059568,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683553456.07502317,52259921,SRC=250/250:AT-0065.9: Altitude=11.80 (want 49.000000 +- 3.000
1683553457.07212400,53257022,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683553458.27747512,54462373,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1683553459.47699499,55661893,SRC=250/250:AT-0069.3: Altitude=20.29 (want 49.000000 +- 3.000
1683553460.47742820,56662326,SRC=250/250:AT-0070.3: Altitude=22.79 (want 49.000000 +- 3.000
1683553461.67694807,57861846,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683553462.67738104,58862279,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1683553463.87690115,60061799,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683553464.87233615,61057234,SRC=250/250:AT-0074.7: Altitude=33.77 (want 49.000000 +- 3.000
