timestamp,TimeUS,Message
1683643736.09002519,2274923,Frame: QUAD/PLUS
1683643736.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683643736.27245212,2457350,SRC=250/250:AT-0016.1: Reboot complete
1683643736.27495122,2459849,SRC=250/250:AT-0016.1: set_parameters: ({})
1683643736.37990904,2564807,RC7: SaveWaypoint LOW
1683643736.38490701,2569805,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683643736.47237206,2657270,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683643736.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683643737.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1683643738.06923318,4254131,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683643738.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683643738.08422709,4269125,EKF3 IMU1 initialised
1683643738.08672619,4271624,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1683643738.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683643738.84225702,5027155,Frame: QUAD/PLUS
1683643738.84975410,5034652,Frame: QUAD/PLUS
1683643738.85475206,5039650,Frame: QUAD/PLUS
1683643738.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683643738.87224507,5057143,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683643739.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683643739.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683643739.46950603,5654404,SRC=250/250:AT-0019.3: RC values good
1683643739.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683643739.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683643739.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683643740.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683643740.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683643741.07219815,7257096,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683643741.07969499,7264593,Frame: QUAD/PLUS
1683643741.08719206,7272090,SRC=250/250:AT-0020.9: AP: Flight plan received
1683643741.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683643741.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683643741.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683643741.84438920,8029287,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683643742.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683643742.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683643742.84482217,9029720,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683643742.87231112,9057209,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683643743.14970016,9334598,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683643743.27215099,9457049,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683643752.42932010,18614218,EKF3 IMU1 origin set
1683643752.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683643752.47930002,18664198,Field Elevation Set: 584m
1683643752.48179913,18666697,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683643753.27481508,19459713,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683643764.07965803,30264556,PreArm: Need Position Estimate
1683643764.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683643764.47200108,30656899,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683643775.22436500,41409263,EKF3 IMU1 is using GPS
1683643775.22936320,41414261,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683643775.27434516,41459243,SRC=250/250:AT-0055.1: Waiting for GPS health
1683643775.46426916,41649167,SRC=250/250:AT-0055.3: GPS healthy
