timestamp,TimeUS,Message
1683644957.08502722,2269925,Frame: QUAD/PLUS
1683644957.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683644957.26995301,2454851,SRC=250/250:AT-0016.1: set_parameters: ({})
1683644957.37990904,2564807,RC7: SaveWaypoint LOW
1683644957.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683644957.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683644957.84222412,3027122,SRC=250/250:AT-0016.7: Waiting for mode STABILIZE
1683644958.84432316,4029221,SRC=250/250:AT-0017.7: Setting up RC parameters
1683644959.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683644959.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683644959.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683644959.08672619,4271624,AHRS: EKF3 active
1683644959.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683644959.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683644959.84225702,5027155,Frame: QUAD/PLUS
1683644959.84975410,5034652,Frame: QUAD/PLUS
1683644959.85725117,5042149,Frame: QUAD/PLUS
1683644959.86474800,5049646,SRC=250/250:AT-0018.7: #######################################
1683644959.86724710,5052145,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683644960.07716322,5262061,SRC=250/250:AT-0018.9: Received TIMESYNC response after 0.0000
1683644960.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683644960.43951821,5624416,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 tilt alignment complete
1683644960.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683644960.53448009,5719378,SRC=250/250:AT-0019.4: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683644960.66442800,5849326,SRC=250/250:AT-0019.5: RC values good
1683644960.83935809,6024256,SRC=250/250:AT-0019.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683644961.83979106,7024689,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1683644961.87727618,7062174,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683644962.07719612,7262094,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683644962.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683644962.08469319,7269591,Frame: QUAD/PLUS
1683644962.09219003,7277088,SRC=250/250:AT-0020.9: check waypoints upload/download: downlo
1683644962.09468913,7279587,SRC=250/250:AT-0020.9: AP: Flight plan received
1683644962.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683644962.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683644962.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683644962.83939099,8024289,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683644963.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683644963.22423720,8409135,SRC=250/250:AT-0022.1: AP: GPS 1: detected as u-blox at 230400
1683644963.83982420,9024722,SRC=250/250:AT-0022.7: Waiting for ready to arm
1683644963.87231112,9057209,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683644964.14970016,9334598,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683644964.27215099,9457049,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683644973.42932010,18614218,EKF3 IMU1 origin set
1683644973.43181920,18616717,SRC=250/250:AT-0032.3: AP: EKF3 IMU1 origin set
1683644973.47930002,18664198,Field Elevation Set: 584m
1683644973.48429799,18669196,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683644974.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683644985.07965803,30264556,PreArm: Need Position Estimate
1683644985.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683644985.47200108,30656899,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683644996.22436500,41409263,EKF3 IMU1 is using GPS
1683644996.22686410,41411762,SRC=250/250:AT-0055.1: AP: EKF3 IMU1 is using GPS
1683644996.27184606,41456744,SRC=250/250:AT-0055.1: Waiting for GPS health
1683644996.46676803,41651666,SRC=250/250:AT-0055.3: GPS healthy
1683644997.06736112,42252259,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683644997.07235909,42257257,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683644997.27477813,42459676,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683644997.66462207,42849520,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683644997.86954021,43054438,SRC=250/250:AT-0056.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683644997.87203908,43056937,Arming motors
1683644997.87453818,43059436,SRC=250/250:AT-0056.7: AP: Arming motors
1683644998.84248400,44027382,SRC=250/250:AT-0057.7: Motors ARMED
1683644998.86997318,44054871,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683644998.87247205,44057370,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683644999.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683644999.27731013,44462208,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683645001.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683645002.67178512,47856683,SRC=250/250:AT-0061.5: Altitude=1.22 (want 49.000000 +- 3.0000
1683645003.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683645003.53227401,48717172,SRC=250/250:AT-0062.4: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683645003.67221808,48857116,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683645004.87923503,50064133,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1683645005.87716913,51062067,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683645007.07752204,52262420,SRC=250/250:AT-0065.9: Altitude=11.80 (want 49.000000 +- 3.000
1683645008.07462311,53259521,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683645009.27497602,54459874,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1683645010.47449613,55659394,SRC=250/250:AT-0069.3: Altitude=20.29 (want 49.000000 +- 3.000
1683645011.47492909,56659827,SRC=250/250:AT-0070.3: Altitude=22.79 (want 49.000000 +- 3.000
1683645012.67694807,57861846,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683645013.67488217,58859780,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1683645014.87440205,60059300,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683645015.87733412,61062232,SRC=250/250:AT-0074.7: Altitude=33.79 (want 49.000000 +- 3.000
1683645017.07685399,62261752,SRC=250/250:AT-0075.9: Altitude=36.77 (want 49.000000 +- 3.000
1683645018.07728720,63262185,SRC=250/250:AT-0076.9: Altitude=39.27 (want 49.000000 +- 3.000
1683645019.27430820,64459206,SRC=250/250:AT-0078.1: Altitude=42.27 (want 49.000000 +- 3.000
1683645020.27224207,65457140,SRC=250/250:AT-0079.1: Altitude=44.75 (want 49.000000 +- 3.000
1683645021.47176218,66656660,SRC=250/250:AT-0080.3: Altitude=47.26 (want 49.000000 +- 3.000
1683645022.47719312,67662091,SRC=250/250:AT-0081.3: Altitude=48.74 (want 49.000000 +- 3.000
1683645022.87203503,68056933,SRC=250/250:AT-0081.7: Attained Altitude=49.178
1683645023.84497905,69029877,SRC=250/250:AT-0082.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683645023.84747815,69032376,Mission: 1 WP
1683645023.85247612,69037374,SRC=250/250:AT-0082.7: AP: Mission: 1 WP
1683645024.84208012,70026978,SRC=250/250:AT-0083.7: Got mode AUTO
1683645025.06699014,70251888,SRC=250/250:AT-0083.9: wait for waypoint ranges start=1 end=1
1683645025.46433115,70649229,SRC=250/250:AT-0084.3: WP 1 (wp_dist=823 Alt=634.27), current_
1683645026.66968203,71854580,SRC=250/250:AT-0085.5: WP 1 (wp_dist=821 Alt=634.31), current_
1683645027.86420417,73049102,SRC=250/250:AT-0086.7: WP 1 (wp_dist=816 Alt=634.32), current_
1683645029.06455708,74249455,SRC=250/250:AT-0087.9: WP 1 (wp_dist=808 Alt=634.33), current_
1683645030.26990819,75454806,SRC=250/250:AT-0089.1: WP 1 (wp_dist=797 Alt=634.32), current_
1683645031.46942806,76654326,SRC=250/250:AT-0090.3: WP 1 (wp_dist=786 Alt=634.33), current_
1683645032.66478300,77849681,SRC=250/250:AT-0091.5: WP 1 (wp_dist=774 Alt=634.33), current_
1683645033.86930108,79054199,SRC=250/250:AT-0092.7: WP 1 (wp_dist=762 Alt=634.34), current_
1683645035.06715512,80252053,SRC=250/250:AT-0093.9: WP 1 (wp_dist=751 Alt=634.35), current_
1683645036.26500916,81449907,SRC=250/250:AT-0095.1: WP 1 (wp_dist=739 Alt=634.35), current_
1683645037.46702814,82651926,SRC=250/250:AT-0096.3: WP 1 (wp_dist=727 Alt=634.35), current_
1683645038.66738105,83852279,SRC=250/250:AT-0097.5: WP 1 (wp_dist=715 Alt=634.34), current_
1683645039.86690116,85051799,SRC=250/250:AT-0098.7: WP 1 (wp_dist=703 Alt=634.34), current_
1683645041.06975317,86254651,SRC=250/250:AT-0099.9: WP 1 (wp_dist=691 Alt=634.33), current_
1683645042.26677418,87451672,SRC=250/250:AT-0101.1: WP 1 (wp_dist=679 Alt=634.33), current_
1683645043.46962619,88654524,SRC=250/250:AT-0102.3: WP 1 (wp_dist=667 Alt=634.32), current_
1683645044.66498113,89849879,SRC=250/250:AT-0103.5: WP 1 (wp_dist=655 Alt=634.32), current_
1683645045.86700010,91051898,SRC=250/250:AT-0104.7: WP 1 (wp_dist=643 Alt=634.31), current_
1683645047.06985211,92254750,SRC=250/250:AT-0105.9: WP 1 (wp_dist=631 Alt=634.31), current_
1683645048.26937199,93454270,SRC=250/250:AT-0107.1: WP 1 (wp_dist=619 Alt=634.30), current_
1683645049.46472716,94649625,SRC=250/250:AT-0108.3: WP 1 (wp_dist=607 Alt=634.29), current_
1683645050.66674614,95851644,SRC=250/250:AT-0109.5: WP 1 (wp_dist=595 Alt=634.29), current_
