timestamp,TimeUS,Message
1683538879.09252405,2277422,Frame: QUAD/PLUS
1683538879.09502316,2279921,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683538879.26995301,2454851,SRC=250/250:AT-0016.1: Reboot complete
1683538879.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683538879.37990904,2564807,RC7: SaveWaypoint LOW
1683538879.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683538879.47237206,2657270,SRC=250/250:AT-0016.3: Simstate Close to startup location: dis
1683538879.47487116,2659769,SRC=250/250:AT-0016.3: SITL is running
1683538879.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683538879.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683538880.84182405,4026722,SRC=250/250:AT-0017.6: Setting up RC parameters
1683538881.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683538881.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683538881.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683538881.08672619,4271624,AHRS: EKF3 active
1683538881.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683538881.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683538881.84225702,5027155,Frame: QUAD/PLUS
1683538881.84975410,5034652,Frame: QUAD/PLUS
1683538881.85725117,5042149,Frame: QUAD/PLUS
1683538881.86724710,5052145,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683538882.07716322,5262061,SRC=250/250:AT-0018.9: Received TIMESYNC response after 0.0000
1683538882.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683538882.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683538882.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683538882.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683538882.66692710,5851825,SRC=250/250:AT-0019.5: RC values good
1683538882.84435606,6029254,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538883.84229016,7027188,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1683538883.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683538884.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683538884.07969499,7264593,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683538884.08219409,7267092,Frame: QUAD/PLUS
1683538884.08719206,7272090,SRC=250/250:AT-0020.9: Upload of all 2 items succeeded
1683538884.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683538884.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683538884.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683538884.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1683538884.84438920,8029287,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538885.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683538885.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683538885.83982420,9024722,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683538885.87231112,9057209,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683538886.15219903,9337097,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683538886.27465010,9459548,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683538895.42932010,18614218,EKF3 IMU1 origin set
1683538895.43181920,18616717,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683538895.47930002,18664198,Field Elevation Set: 584m
1683538895.48179913,18666697,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683538896.27231622,19457214,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683538907.07965803,30264556,PreArm: Need Position Estimate
1683538907.08465600,30269554,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683538907.46450400,30649402,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683538918.22436500,41409263,EKF3 IMU1 is using GPS
1683538918.22936320,41414261,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683538918.26434898,41449247,SRC=250/250:AT-0055.1: Waiting for GPS health
1683538918.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1683538919.06486201,42249760,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538919.07235909,42257257,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683538919.27477813,42459676,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683538919.66712117,42852019,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683538919.86704111,43051939,Arming motors
1683538919.87203908,43056937,SRC=250/250:AT-0056.7: AP: Arming motors
