timestamp,TimeUS,Message
1683539184.08502722,2269925,Frame: QUAD/PLUS
1683539184.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683539184.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683539184.37990904,2564807,RC7: SaveWaypoint LOW
1683539184.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683539184.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683539184.84222412,3027122,SRC=250/250:AT-0016.7: Waiting for mode STABILIZE
1683539185.83932519,4024223,SRC=250/250:AT-0017.7: Setting up RC parameters
1683539186.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683539186.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683539186.08422709,4269125,EKF3 IMU1 initialised
1683539186.08672619,4271624,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683539186.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683539186.09422302,4279121,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683539186.84225702,5027155,Frame: QUAD/PLUS
1683539186.84725499,5032153,Frame: QUAD/PLUS
1683539186.84975410,5034652,Frame: QUAD/PLUS
1683539186.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683539186.87224507,5057143,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683539187.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683539187.43452001,5619418,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 tilt alignment complete
1683539187.46450806,5649406,SRC=250/250:AT-0019.3: RC values good
1683539187.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683539187.53448009,5719378,SRC=250/250:AT-0019.4: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683539187.83935809,6024256,SRC=250/250:AT-0019.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539188.84478903,7029687,SRC=250/250:AT-0020.7: Got mode STABILIZE
1683539188.84728813,7032186,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1683539188.87477708,7059675,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683539189.07719612,7262094,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683539189.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683539189.08469319,7269591,Frame: QUAD/PLUS
1683539189.08719206,7272090,SRC=250/250:AT-0020.9: All sent
1683539189.08969116,7274589,SRC=250/250:AT-0020.9: Upload of all 2 items succeeded
1683539189.09219003,7277088,SRC=250/250:AT-0020.9: AP: Flight plan received
1683539189.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683539189.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683539189.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683539189.84189010,8026788,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539190.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683539190.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683539190.83982420,9024722,SRC=250/250:AT-0022.7: Waiting for ready to arm
1683539190.86731315,9052211,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683539191.15469813,9339596,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683539191.27215099,9457049,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683539200.42932010,18614218,EKF3 IMU1 origin set
1683539200.43431807,18619216,SRC=250/250:AT-0032.3: AP: EKF3 IMU1 origin set
1683539200.47930002,18664198,Field Elevation Set: 584m
1683539200.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683539201.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683539212.07965803,30264556,PreArm: Need Position Estimate
1683539212.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683539212.47699904,30661897,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683539223.22436500,41409263,EKF3 IMU1 is using GPS
1683539223.22936320,41414261,SRC=250/250:AT-0055.1: AP: EKF3 IMU1 is using GPS
1683539223.27434516,41459243,SRC=250/250:AT-0055.1: Waiting for GPS health
1683539223.46676803,41651666,SRC=250/250:AT-0055.3: GPS healthy
1683539224.07235909,42257257,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539224.07735705,42262255,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683539224.27477813,42459676,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683539224.66962004,42854518,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683539224.86954021,43054438,Arming motors
1683539224.87453818,43059436,SRC=250/250:AT-0056.7: AP: Arming motors
1683539225.84248400,44027382,SRC=250/250:AT-0057.7: Motors ARMED
1683539225.86747408,44052372,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539225.87497115,44059869,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683539226.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683539226.27481103,44459709,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683539228.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683539229.67678308,47861681,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1683539230.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683539230.53227401,48717172,SRC=250/250:AT-0062.4: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683539230.67721605,48862114,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683539231.87673616,50061634,SRC=250/250:AT-0063.7: Altitude=6.35 (want 49.000000 +- 3.0000
1683539232.87217116,51057069,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683539234.07752204,52262420,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1683539235.07462311,53259521,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683539236.26997805,54454876,SRC=250/250:AT-0068.1: Altitude=17.29 (want 49.000000 +- 3.000
1683539237.47449613,55659394,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1683539238.47492909,56659827,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1683539239.67195010,57856848,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683539240.67238307,58857281,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1683539241.87190318,60056801,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683539242.87233615,61057234,SRC=250/250:AT-0074.7: Altitude=33.77 (want 49.000000 +- 3.000
1683539244.07435513,62259253,SRC=250/250:AT-0075.9: Altitude=36.78 (want 49.000000 +- 3.000
1683539245.07228899,63257187,SRC=250/250:AT-0076.9: Altitude=39.28 (want 49.000000 +- 3.000
1683539246.26931000,64454208,SRC=250/250:AT-0078.1: Altitude=42.26 (want 49.000000 +- 3.000
1683539247.27224207,65457140,SRC=250/250:AT-0079.1: Altitude=44.75 (want 49.000000 +- 3.000
