timestamp,TimeUS,Message
1683538727.09002519,2274923,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683538727.27245212,2457350,SRC=250/250:AT-0016.0: set_parameters: ({})
1683538727.37990904,2564807,RC7: SaveWaypoint LOW
1683538727.38240814,2567306,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683538727.46737409,2652272,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1683538727.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683538728.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683538729.06423521,4249133,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1683538729.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683538729.08172798,4266626,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683538729.08422709,4269125,EKF3 IMU1 initialised
1683538729.08672619,4271624,AHRS: EKF3 active
1683538729.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1683538729.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683538729.83975816,5024656,Frame: QUAD/PLUS
1683538729.84475613,5029654,Frame: QUAD/PLUS
1683538729.84725499,5032153,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683538729.84975410,5034652,Frame: QUAD/PLUS
1683538729.85725117,5042149,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683538729.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683538730.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683538730.43701911,5621917,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683538730.46700716,5651905,SRC=250/250:AT-0019.2: RC values good
1683538730.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683538730.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683538730.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538731.83979106,7024689,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683538731.87727618,7062174,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683538732.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683538732.07969499,7264593,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683538732.08219409,7267092,Frame: QUAD/PLUS
1683538732.08969116,7274589,SRC=250/250:AT-0020.9: AP: Flight plan received
1683538732.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683538732.28711200,7472010,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683538732.29460907,7479507,SRC=250/250:AT-0021.1: Type is 0
1683538732.83939099,8024289,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538733.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683538733.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683538733.84482217,9029720,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683538733.86981201,9054710,SRC=250/250:AT-0022.6: Sending param_request_read for (AHRS_EK
1683538734.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683538734.27714920,9462047,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683538743.42932010,18614218,EKF3 IMU1 origin set
1683538743.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683538743.47930002,18664198,Field Elevation Set: 584m
1683538743.48179913,18666697,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683538744.26981711,19454715,SRC=250/250:AT-0033.0: Wait EKF.flags: required:831 current:16
1683538755.07965803,30264556,PreArm: Need Position Estimate
1683538755.08715510,30272053,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683538755.47699904,30661897,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683538766.22436500,41409263,EKF3 IMU1 is using GPS
1683538766.23186207,41416760,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683538766.26434898,41449247,SRC=250/250:AT-0055.1: Waiting for GPS health
1683538766.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1683538767.06985998,42254758,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538767.07735705,42262255,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683538767.27727699,42462175,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683538767.66462207,42849520,SRC=250/250:AT-0056.4: Arm motors with MAVLink cmd
1683538767.86954021,43054438,Arming motors
1683538767.87703705,43061935,SRC=250/250:AT-0056.7: AP: Arming motors
1683538768.84248400,44027382,SRC=250/250:AT-0057.6: Motors ARMED
1683538768.86997318,44054871,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538768.87247205,44057370,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683538769.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683538769.27231216,44457210,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683538771.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683538772.67178512,47856683,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1683538773.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683538773.53227401,48717172,SRC=250/250:AT-0062.3: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683538773.67471719,48859615,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683538774.87173820,50056636,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1683538775.87716913,51062067,SRC=250/250:AT-0064.7: Altitude=8.83 (want 49.000000 +- 3.0000
1683538777.07752204,52262420,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1683538778.07712221,53262020,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683538779.27497602,54459874,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1683538780.47699499,55661893,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1683538781.47242999,56657328,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1683538782.67694807,57861846,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683538783.67488217,58859780,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1683538784.87190318,60056801,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683538785.87233615,61057234,SRC=250/250:AT-0074.7: Altitude=33.79 (want 49.000000 +- 3.000
1683538787.07185602,62256754,SRC=250/250:AT-0075.9: Altitude=36.78 (want 49.000000 +- 3.000
1683538788.07728720,63262185,SRC=250/250:AT-0076.9: Altitude=39.28 (want 49.000000 +- 3.000
1683538789.27930617,64464204,SRC=250/250:AT-0078.1: Altitude=42.28 (want 49.000000 +- 3.000
1683538790.27224207,65457140,SRC=250/250:AT-0079.1: Altitude=44.74 (want 49.000000 +- 3.000
1683538791.47676015,66661658,SRC=250/250:AT-0080.3: Altitude=47.26 (want 49.000000 +- 3.000
1683538792.47469401,67659592,SRC=250/250:AT-0081.3: Altitude=48.74 (want 49.000000 +- 3.000
1683538792.87453413,68059432,SRC=250/250:AT-0081.7: Attained Altitude=49.183
1683538793.84248018,69027378,SRC=250/250:AT-0082.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683538793.84497905,69029877,Mission: 1 WP
1683538793.84997702,69034875,SRC=250/250:AT-0082.6: AP: Mission: 1 WP
1683538794.84208012,70026978,SRC=250/250:AT-0083.6: Got mode AUTO
1683538795.06449103,70249389,SRC=250/250:AT-0083.9: wait for waypoint ranges start=1 end=1
1683538795.46932912,70654227,SRC=250/250:AT-0084.3: WP 1 (wp_dist=823 Alt=634.27), current_
1683538796.66718316,71852081,SRC=250/250:AT-0085.5: WP 1 (wp_dist=821 Alt=634.31), current_
1683538797.86670303,73051601,SRC=250/250:AT-0086.7: WP 1 (wp_dist=816 Alt=634.32), current_
1683538799.06705618,74251954,SRC=250/250:AT-0087.9: WP 1 (wp_dist=808 Alt=634.34), current_
1683538800.26990819,75454806,SRC=250/250:AT-0089.1: WP 1 (wp_dist=798 Alt=634.32), current_
1683538801.46942806,76654326,SRC=250/250:AT-0090.3: WP 1 (wp_dist=787 Alt=634.33), current_
1683538802.66978121,77854679,SRC=250/250:AT-0091.5: WP 1 (wp_dist=775 Alt=634.33), current_
1683538803.86430311,79049201,SRC=250/250:AT-0092.7: WP 1 (wp_dist=763 Alt=634.34), current_
1683538805.06965399,80254552,SRC=250/250:AT-0093.9: WP 1 (wp_dist=751 Alt=634.35), current_
1683538806.27000713,81454905,SRC=250/250:AT-0095.1: WP 1 (wp_dist=739 Alt=634.35), current_
1683538807.46452904,82649427,SRC=250/250:AT-0096.3: WP 1 (wp_dist=727 Alt=634.35), current_
1683538808.66488218,83849780,SRC=250/250:AT-0097.5: WP 1 (wp_dist=715 Alt=634.35), current_
1683538809.86440206,85049300,SRC=250/250:AT-0098.7: WP 1 (wp_dist=703 Alt=634.34), current_
1683538811.06725407,86252152,SRC=250/250:AT-0099.9: WP 1 (wp_dist=691 Alt=634.33), current_
1683538812.26927304,87454171,SRC=250/250:AT-0101.1: WP 1 (wp_dist=680 Alt=634.33), current_
1683538813.46462798,88649526,SRC=250/250:AT-0102.3: WP 1 (wp_dist=667 Alt=634.32), current_
1683538814.66747999,89852378,SRC=250/250:AT-0103.5: WP 1 (wp_dist=655 Alt=634.32), current_
1683538815.86700010,91051898,SRC=250/250:AT-0104.7: WP 1 (wp_dist=643 Alt=634.31), current_
1683538817.06485415,92249752,SRC=250/250:AT-0105.9: WP 1 (wp_dist=631 Alt=634.31), current_
1683538818.26437402,93449272,SRC=250/250:AT-0107.1: WP 1 (wp_dist=619 Alt=634.30), current_
1683538819.46472716,94649625,SRC=250/250:AT-0108.3: WP 1 (wp_dist=607 Alt=634.29), current_
1683538820.66924500,95854143,SRC=250/250:AT-0109.5: WP 1 (wp_dist=595 Alt=634.29), current_
1683538821.86460018,97049498,SRC=250/250:AT-0110.7: WP 1 (wp_dist=583 Alt=634.28), current_
1683538823.06495309,98249851,SRC=250/250:AT-0111.9: WP 1 (wp_dist=572 Alt=634.28), current_
1683538824.26947117,99454369,SRC=250/250:AT-0113.1: WP 1 (wp_dist=559 Alt=634.28), current_
1683538825.46732521,100652223,SRC=250/250:AT-0114.3: WP 1 (wp_dist=547 Alt=634.27), current_
1683538826.55605602,101740954,Attack Starts
1683538826.56438613,101749284,SRC=250/250:AT-0115.4: AP: Attack Starts
1683538826.66434622,101849244,SRC=250/250:AT-0115.5: WP 1 (wp_dist=535 Alt=633.11), current_
1683538827.55648899,102741387,Attack Stops
1683538827.56231999,102747218,SRC=250/250:AT-0116.4: AP: Attack Stops
