timestamp,TimeUS,Message
1683539794.08502722,2269925,Frame: QUAD/PLUS
1683539794.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683539794.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683539794.37990904,2564807,RC7: SaveWaypoint LOW
1683539794.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683539794.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683539794.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683539795.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1683539796.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683539796.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683539796.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683539796.08672619,4271624,AHRS: EKF3 active
1683539796.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683539796.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683539796.83975816,5024656,Frame: QUAD/PLUS
1683539796.84475613,5029654,Frame: QUAD/PLUS
1683539796.84725499,5032153,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683539796.84975410,5034652,Frame: QUAD/PLUS
1683539796.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683539796.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683539797.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683539797.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683539797.46450806,5649406,SRC=250/250:AT-0019.3: RC values good
1683539797.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683539797.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683539797.84435606,6029254,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539798.83979106,7024689,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683539798.87727618,7062174,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683539799.07719612,7262094,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683539799.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683539799.08469319,7269591,Frame: QUAD/PLUS
1683539799.08719206,7272090,SRC=250/250:AT-0020.9: AP: Flight plan received
1683539799.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683539799.28461313,7469511,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683539799.29211020,7477008,SRC=250/250:AT-0021.1: Type is 0
1683539799.84189010,8026788,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683539800.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683539800.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683539800.83982420,9024722,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683539800.87231112,9057209,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
