timestamp,TimeUS,Message
1683646516.09002519,2274923,Frame: QUAD/PLUS
1683646516.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683646516.26995301,2454851,SRC=250/250:AT-0016.0: Reboot complete
1683646516.27245212,2457350,SRC=250/250:AT-0016.0: set_parameters: ({})
1683646516.37990904,2564807,RC7: SaveWaypoint LOW
1683646516.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683646516.47237206,2657270,SRC=250/250:AT-0016.2: Simstate Close to startup location: dis
1683646516.47487116,2659769,SRC=250/250:AT-0016.2: Waiting for a heartbeat with mavlink pr
1683646516.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683646517.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683646518.06673408,4251632,SRC=250/250:AT-0017.8: Waiting for mode STABILIZE
1683646518.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683646518.08422709,4269125,EKF3 IMU1 initialised
1683646518.08672619,4271624,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683646518.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683646518.09172416,4276622,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1683646518.09422302,4279121,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683646518.83975816,5024656,Frame: QUAD/PLUS
1683646518.84475613,5029654,Frame: QUAD/PLUS
1683646518.84725499,5032153,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683646518.84975410,5034652,Frame: QUAD/PLUS
1683646518.85725117,5042149,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683646518.87724304,5062141,SRC=250/250:AT-0018.6: Received TIMESYNC response after 0.0000
1683646519.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683646519.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683646519.46450806,5649406,SRC=250/250:AT-0019.2: RC values good
1683646519.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683646519.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU0 MAG0 initial yaw alignmen
1683646519.53947806,5724376,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683646519.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646520.84478903,7029687,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683646520.87227821,7057176,SRC=250/250:AT-0020.6: Received TIMESYNC response after 0.0000
1683646521.07219815,7257096,SRC=250/250:AT-0020.8: Item (MISSION_ITEM_INT {target_system :
1683646521.07719612,7262094,Frame: QUAD/PLUS
1683646521.08219409,7267092,SRC=250/250:AT-0020.9: AP: Flight plan received
1683646521.27211809,7457016,SRC=250/250:AT-0021.0: Requesting item 0 (remaining=2)
1683646521.27711606,7462014,SRC=250/250:AT-0021.0: Requesting item 1 (remaining=1)
1683646521.28461313,7469511,SRC=250/250:AT-0021.1: Type is 0
1683646521.83939099,8024289,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646522.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683646522.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683646522.83982420,9024722,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683646522.86981201,9054710,SRC=250/250:AT-0022.6: Sending param_request_read for (AHRS_EK
1683646523.15219903,9337097,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683646523.27714920,9462047,SRC=250/250:AT-0023.0: Wait EKF.flags: required:831 current:16
1683646532.42932010,18614218,EKF3 IMU1 origin set
1683646532.43431807,18619216,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683646532.47930002,18664198,Field Elevation Set: 584m
1683646532.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683646533.27231622,19457214,SRC=250/250:AT-0033.0: Wait EKF.flags: required:831 current:16
1683646544.07965803,30264556,PreArm: Need Position Estimate
1683646544.08715510,30272053,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683646544.47200108,30656899,SRC=250/250:AT-0044.2: Wait EKF.flags: required:831 current:16
1683646555.22436500,41409263,EKF3 IMU1 is using GPS
1683646555.22936320,41414261,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683646555.27434516,41459243,SRC=250/250:AT-0055.0: Waiting for GPS health
1683646555.46926713,41654165,SRC=250/250:AT-0055.2: GPS healthy
1683646556.06985998,42254758,SRC=250/250:AT-0055.8: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646556.07235909,42257257,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683646556.27477813,42459676,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683646556.66462207,42849520,SRC=250/250:AT-0056.4: Arm motors with MAVLink cmd
1683646556.86954021,43054438,Arming motors
1683646556.87453818,43059436,SRC=250/250:AT-0056.7: AP: Arming motors
1683646557.84498310,44029881,SRC=250/250:AT-0057.6: Motors ARMED
1683646557.86997318,44054871,SRC=250/250:AT-0057.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646557.87497115,44059869,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683646558.06989312,44254791,SRC=250/250:AT-0057.8: Waiting for Altitude=49.00 with accurac
1683646558.27481103,44459709,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683646560.47226501,46657163,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683646561.67178512,47856683,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1683646562.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683646562.53227401,48717172,SRC=250/250:AT-0062.3: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683646562.67721605,48862114,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683646563.87423706,50059135,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1683646564.87217116,51057069,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683646566.07752204,52262420,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1683646567.07712221,53262020,SRC=250/250:AT-0066.9: Altitude=14.31 (want 49.000000 +- 3.000
1683646568.27247715,54457375,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1683646569.47449613,55659394,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1683646570.47742820,56662326,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1683646571.67444921,57859347,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683646572.67738104,58862279,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
1683646573.87440205,60059300,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683646574.87483501,61059733,SRC=250/250:AT-0074.7: Altitude=33.79 (want 49.000000 +- 3.000
1683646576.07685399,62261752,SRC=250/250:AT-0075.9: Altitude=36.78 (want 49.000000 +- 3.000
1683646577.07228899,63257187,SRC=250/250:AT-0076.9: Altitude=39.28 (want 49.000000 +- 3.000
1683646578.27680707,64461705,SRC=250/250:AT-0078.1: Altitude=42.27 (want 49.000000 +- 3.000
1683646579.27474117,65459639,SRC=250/250:AT-0079.1: Altitude=44.75 (want 49.000000 +- 3.000
1683646580.47426105,66659159,SRC=250/250:AT-0080.3: Altitude=47.26 (want 49.000000 +- 3.000
1683646581.47469401,67659592,SRC=250/250:AT-0081.3: Altitude=48.74 (want 49.000000 +- 3.000
1683646581.87453413,68059432,SRC=250/250:AT-0081.7: Attained Altitude=49.183
1683646582.84497905,69029877,SRC=250/250:AT-0082.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646582.84747815,69032376,Mission: 1 WP
1683646582.85247612,69037374,SRC=250/250:AT-0082.6: AP: Mission: 1 WP
1683646583.84208012,70026978,SRC=250/250:AT-0083.6: Got mode AUTO
1683646584.06449103,70249389,SRC=250/250:AT-0083.8: wait for waypoint ranges start=1 end=1
1683646584.46932912,70654227,SRC=250/250:AT-0084.3: WP 1 (wp_dist=823 Alt=634.27), current_
1683646585.66468406,71849582,SRC=250/250:AT-0085.4: WP 1 (wp_dist=821 Alt=634.31), current_
1683646586.86420417,73049102,SRC=250/250:AT-0086.7: WP 1 (wp_dist=816 Alt=634.32), current_
1683646588.06455708,74249455,SRC=250/250:AT-0087.8: WP 1 (wp_dist=808 Alt=634.33), current_
1683646589.26490998,75449808,SRC=250/250:AT-0089.1: WP 1 (wp_dist=798 Alt=634.32), current_
1683646590.46942806,76654326,SRC=250/250:AT-0090.3: WP 1 (wp_dist=786 Alt=634.32), current_
1683646591.66478300,77849681,SRC=250/250:AT-0091.4: WP 1 (wp_dist=775 Alt=634.33), current_
1683646592.86430311,79049201,SRC=250/250:AT-0092.7: WP 1 (wp_dist=763 Alt=634.34), current_
1683646594.06715512,80252053,SRC=250/250:AT-0093.9: WP 1 (wp_dist=751 Alt=634.35), current_
1683646595.26750803,81452406,SRC=250/250:AT-0095.1: WP 1 (wp_dist=739 Alt=634.35), current_
