timestamp,TimeUS,Message
1683647016.09252405,2277422,Frame: QUAD/PLUS
1683647016.09502316,2279921,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683647016.26745415,2452352,SRC=250/250:AT-0016.1: Reboot complete
1683647016.26995301,2454851,SRC=250/250:AT-0016.1: set_parameters: ({})
1683647016.37990904,2564807,RC7: SaveWaypoint LOW
1683647016.38490701,2569805,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683647016.47237206,2657270,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683647016.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683647017.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1683647018.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683647018.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683647018.08172798,4266626,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683647018.08422709,4269125,EKF3 IMU1 initialised
1683647018.08672619,4271624,AHRS: EKF3 active
1683647018.08922505,4274123,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683647018.84475613,5029654,Frame: QUAD/PLUS
1683647018.84975410,5034652,Frame: QUAD/PLUS
1683647018.85725117,5042149,Frame: QUAD/PLUS
1683647018.86474800,5049646,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683647018.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683647019.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683647019.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683647019.46950603,5654404,SRC=250/250:AT-0019.3: RC values good
1683647019.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683647019.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683647019.83935809,6024256,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683647020.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683647020.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683647021.06969905,7254597,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683647021.07719612,7262094,Frame: QUAD/PLUS
1683647021.08219409,7267092,SRC=250/250:AT-0020.9: AP: Flight plan received
1683647021.26961899,7454517,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683647021.27711606,7462014,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683647021.28211403,7467012,SRC=250/250:AT-0021.1: Type is 0
1683647021.83939099,8024289,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683647022.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683647022.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683647022.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683647022.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683647023.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683647023.27465010,9459548,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683647032.42932010,18614218,EKF3 IMU1 origin set
1683647032.43181920,18616717,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683647032.47930002,18664198,Field Elevation Set: 584m
1683647032.48429799,18669196,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683647033.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683647044.07965803,30264556,PreArm: Need Position Estimate
1683647044.08965421,30274552,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683647044.47699904,30661897,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683647055.22436500,41409263,EKF3 IMU1 is using GPS
1683647055.23186207,41416760,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683647055.27434516,41459243,SRC=250/250:AT-0055.1: Waiting for GPS health
1683647055.46926713,41654165,SRC=250/250:AT-0055.3: GPS healthy
1683647056.06985998,42254758,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683647056.07485819,42259756,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683647056.27227902,42457177,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683647056.66462207,42849520,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683647056.86954021,43054438,Arming motors
1683647056.87203908,43056937,SRC=250/250:AT-0056.7: AP: Arming motors
1683647057.84498310,44029881,SRC=250/250:AT-0057.6: Motors ARMED
1683647057.86997318,44054871,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683647057.87497115,44059869,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683647058.06489515,44249793,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683647058.27231216,44457210,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683647060.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683647061.67178512,47856683,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1683647062.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683647062.53227401,48717172,SRC=250/250:AT-0062.3: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683647062.67471719,48859615,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683647063.87423706,50059135,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1683647064.87467003,51059568,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683647066.07752204,52262420,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1683647067.07462311,53259521,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683647068.27247715,54457375,SRC=250/250:AT-0068.1: Altitude=17.29 (want 49.000000 +- 3.000
1683647069.47199702,55656895,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1683647070.47742820,56662326,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1683647071.67694807,57861846,SRC=250/250:AT-0071.5: Altitude=25.79 (want 49.000000 +- 3.000
1683647072.67238307,58857281,SRC=250/250:AT-0072.5: Altitude=28.29 (want 49.000000 +- 3.000
