timestamp,TimeUS,Message
1683646391.08502722,2269925,Frame: QUAD/PLUS
1683646391.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683646391.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683646391.37990904,2564807,RC7: SaveWaypoint LOW
1683646391.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683646391.47237206,2657270,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683646391.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683646392.84182405,4026722,SRC=250/250:AT-0017.6: Setting up RC parameters
1683646393.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683646393.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683646393.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683646393.08672619,4271624,AHRS: EKF3 active
1683646393.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683646393.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683646393.84225702,5027155,Frame: QUAD/PLUS
1683646393.84725499,5032153,Frame: QUAD/PLUS
1683646393.84975410,5034652,Frame: QUAD/PLUS
1683646393.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683646393.87224507,5057143,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683646394.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683646394.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683646394.46950603,5654404,SRC=250/250:AT-0019.3: RC values good
1683646394.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683646394.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683646394.83935809,6024256,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646395.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683646395.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683646396.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683646396.08219409,7267092,Frame: QUAD/PLUS
1683646396.08719206,7272090,SRC=250/250:AT-0020.9: AP: Flight plan received
1683646396.27461720,7459515,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683646396.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683646396.28461313,7469511,SRC=250/250:AT-0021.1: Type is 0
1683646396.84189010,8026788,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646397.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683646397.22423720,8409135,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683646397.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683646397.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683646398.15469813,9339596,SRC=250/250:AT-0022.9: Waiting for EKF value 831
1683646398.27714920,9462047,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683646407.42932010,18614218,EKF3 IMU1 origin set
1683646407.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683646407.47930002,18664198,Field Elevation Set: 584m
1683646407.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683646408.27731419,19462212,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683646419.07965803,30264556,PreArm: Need Position Estimate
1683646419.08465600,30269554,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683646419.47200108,30656899,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683646430.22436500,41409263,EKF3 IMU1 is using GPS
1683646430.22936320,41414261,SRC=250/250:AT-0055.0: AP: EKF3 IMU1 is using GPS
1683646430.27184606,41456744,SRC=250/250:AT-0055.1: Waiting for GPS health
1683646430.46426916,41649167,SRC=250/250:AT-0055.3: GPS healthy
1683646431.06985998,42254758,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646431.07735705,42262255,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683646431.27227902,42457177,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683646431.66712117,42852019,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683646431.87203908,43056937,SRC=250/250:AT-0056.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646431.87453818,43059436,Arming motors
1683646431.88203502,43066933,SRC=250/250:AT-0056.7: AP: Arming motors
1683646432.84248400,44027382,SRC=250/250:AT-0057.6: Motors ARMED
1683646432.87247205,44057370,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683646432.87996912,44064867,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683646433.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683646433.27481103,44459709,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683646435.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
