timestamp,TimeUS,Message
1683545484.08752608,2272424,Frame: QUAD/PLUS
1683545484.09002519,2274923,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683545484.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683545484.37990904,2564807,RC7: SaveWaypoint LOW
1683545484.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683545484.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683545484.84472299,3029621,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683545485.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1683545486.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683545486.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683545486.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683545486.08672619,4271624,AHRS: EKF3 active
1683545486.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683545486.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683545486.83975816,5024656,Frame: QUAD/PLUS
1683545486.84475613,5029654,Frame: QUAD/PLUS
1683545486.84725499,5032153,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683545486.84975410,5034652,Frame: QUAD/PLUS
1683545486.85475206,5039650,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683545486.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683545487.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683545487.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683545487.46950603,5654404,SRC=250/250:AT-0019.3: RC values good
1683545487.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683545487.53198099,5716879,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683545487.84185719,6026755,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683545488.83979106,7024689,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683545488.87477708,7059675,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683545489.07469702,7259595,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683545489.07969499,7264593,Frame: QUAD/PLUS
1683545489.08469319,7269591,SRC=250/250:AT-0020.9: AP: Flight plan received
1683545489.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683545489.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683545489.28461313,7469511,SRC=250/250:AT-0021.1: Type is 0
