timestamp,TimeUS,Message
1683545984.08502722,2269925,Frame: QUAD/PLUS
1683545984.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683545984.26745415,2452352,SRC=250/250:AT-0016.1: set_parameters: ({})
1683545984.37990904,2564807,RC7: SaveWaypoint LOW
1683545984.38240814,2567306,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683545984.47487116,2659769,SRC=250/250:AT-0016.3: Simstate Close to startup location: dis
1683545984.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683545984.84222412,3027122,SRC=250/250:AT-0016.7: Waiting for mode STABILIZE
1683545985.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683545986.06923318,4254131,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683545986.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683545986.08422709,4269125,EKF3 IMU1 initialised
1683545986.08672619,4271624,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1683545986.09422302,4279121,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683545986.84225702,5027155,Frame: QUAD/PLUS
1683545986.84975410,5034652,Frame: QUAD/PLUS
1683545986.85725117,5042149,Frame: QUAD/PLUS
1683545986.86474800,5049646,SRC=250/250:AT-0018.7: #######################################
1683545986.86724710,5052145,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683545987.07466412,5259562,SRC=250/250:AT-0018.9: Received TIMESYNC response after 0.0000
1683545987.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683545987.43951821,5624416,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683545987.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683545987.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683545987.66692710,5851825,SRC=250/250:AT-0019.5: RC values good
1683545987.83935809,6024256,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683545988.84229016,7027188,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1683545988.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683545989.07719612,7262094,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683545989.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683545989.08469319,7269591,Frame: QUAD/PLUS
1683545989.09219003,7277088,SRC=250/250:AT-0020.9: Sending mission_request_list
1683545989.09468913,7279587,SRC=250/250:AT-0020.9: AP: Flight plan received
1683545989.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683545989.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683545989.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683545989.84189010,8026788,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683545990.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683545990.22423720,8409135,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683545990.84232306,9027221,SRC=250/250:AT-0022.7: Waiting for ready to arm
1683545990.86731315,9052211,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683545991.15219903,9337097,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683545991.27714920,9462047,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683546000.42932010,18614218,EKF3 IMU1 origin set
1683546000.43681717,18621715,SRC=250/250:AT-0032.2: AP: EKF3 IMU1 origin set
1683546000.47930002,18664198,Field Elevation Set: 584m
1683546000.48679709,18671695,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
