timestamp,TimeUS,Message
1683545609.09002519,2274923,Frame: QUAD/PLUS
1683545609.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683545609.26995301,2454851,SRC=250/250:AT-0016.1: Reboot complete
1683545609.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683545609.37990904,2564807,RC7: SaveWaypoint LOW
1683545609.38490701,2569805,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683545609.47487116,2659769,SRC=250/250:AT-0016.3: Simstate Close to startup location: dis
1683545609.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683545609.83972502,3024623,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683545610.84432316,4029221,SRC=250/250:AT-0017.6: Setting up RC parameters
1683545611.06923318,4254131,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683545611.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683545611.08422709,4269125,EKF3 IMU1 initialised
1683545611.08672619,4271624,SRC=250/250:AT-0017.9: AP: EKF3 IMU1 initialised
1683545611.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683545611.84225702,5027155,Frame: QUAD/PLUS
1683545611.84725499,5032153,Frame: QUAD/PLUS
1683545611.84975410,5034652,Frame: QUAD/PLUS
1683545611.85725117,5042149,SRC=250/250:AT-0018.6: Doing timesync roundtrip
1683545611.87224507,5057143,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683545612.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683545612.43452001,5619418,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683545612.46450806,5649406,SRC=250/250:AT-0019.3: RC values good
1683545612.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683545612.53448009,5719378,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683545612.83935809,6024256,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683545613.84229016,7027188,SRC=250/250:AT-0020.6: Doing timesync roundtrip
1683545613.87227821,7057176,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683545614.07219815,7257096,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683545614.07719612,7262094,Frame: QUAD/PLUS
1683545614.08219409,7267092,SRC=250/250:AT-0020.9: AP: Flight plan received
1683545614.27461720,7459515,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683545614.28211403,7467012,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683545614.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683545614.84189010,8026788,SRC=250/250:AT-0021.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683545615.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683545615.22673607,8411634,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683545615.84232306,9027221,SRC=250/250:AT-0022.6: Waiting for ready to arm
1683545615.86981201,9054710,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683545616.15219903,9337097,SRC=250/250:AT-0022.9: Waiting for EKF value 831
