timestamp,TimeUS,Message
1683641341.08502722,2269925,Frame: QUAD/PLUS
1683641341.08752608,2272424,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683641341.26995301,2454851,SRC=250/250:AT-0016.1: set_parameters: ({})
1683641341.37990904,2564807,RC7: SaveWaypoint LOW
1683641341.38490701,2569805,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683641341.47737002,2662268,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683641341.84472299,3029621,SRC=250/250:AT-0016.7: Waiting for mode STABILIZE
1683641342.84432316,4029221,SRC=250/250:AT-0017.7: Setting up RC parameters
1683641343.06673408,4251632,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683641343.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683641343.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683641343.08672619,4271624,AHRS: EKF3 active
1683641343.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683641343.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683641343.84225702,5027155,Frame: QUAD/PLUS
1683641343.84725499,5032153,Frame: QUAD/PLUS
1683641343.84975410,5034652,Frame: QUAD/PLUS
1683641343.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683641343.87974215,5064640,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683641344.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683641344.43951821,5624416,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 tilt alignment complete
1683641344.46950603,5654404,SRC=250/250:AT-0019.3: RC values good
1683641344.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683641344.53697920,5721877,SRC=250/250:AT-0019.4: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683641344.84185719,6026755,SRC=250/250:AT-0019.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683641345.83979106,7024689,SRC=250/250:AT-0020.7: Doing timesync roundtrip
1683641345.87477708,7059675,SRC=250/250:AT-0020.7: Received TIMESYNC response after 0.0000
1683641346.07719612,7262094,SRC=250/250:AT-0020.9: Item (MISSION_ITEM_INT {target_system :
1683641346.08219409,7267092,SRC=250/250:AT-0020.9: Handling request for item 1/1
1683641346.08469319,7269591,Frame: QUAD/PLUS
1683641346.08719206,7272090,SRC=250/250:AT-0020.9: All sent
1683641346.08969116,7274589,SRC=250/250:AT-0020.9: Upload of all 2 items succeeded
1683641346.09219003,7277088,SRC=250/250:AT-0020.9: AP: Flight plan received
1683641346.27211809,7457016,SRC=250/250:AT-0021.1: Requesting item 0 (remaining=2)
1683641346.27961516,7464513,SRC=250/250:AT-0021.1: Requesting item 1 (remaining=1)
1683641346.28711200,7472010,SRC=250/250:AT-0021.1: Type is 0
1683641346.84189010,8026788,SRC=250/250:AT-0021.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683641347.21923900,8404137,GPS 1: detected as u-blox at 230400 baud
1683641347.22173810,8406636,SRC=250/250:AT-0022.0: AP: GPS 1: detected as u-blox at 230400
1683641347.83982420,9024722,SRC=250/250:AT-0022.7: Waiting for ready to arm
1683641347.87231112,9057209,SRC=250/250:AT-0022.7: Sending param_request_read for (AHRS_EK
1683641348.14970016,9334598,SRC=250/250:AT-0023.0: Waiting for EKF value 831
1683641348.27465010,9459548,SRC=250/250:AT-0023.1: Wait EKF.flags: required:831 current:16
1683641357.42932010,18614218,EKF3 IMU1 origin set
1683641357.43681717,18621715,SRC=250/250:AT-0032.3: AP: EKF3 IMU1 origin set
1683641357.47930002,18664198,Field Elevation Set: 584m
1683641357.48179913,18666697,SRC=250/250:AT-0032.3: AP: Field Elevation Set: 584m
1683641358.27231622,19457214,SRC=250/250:AT-0033.1: Wait EKF.flags: required:831 current:16
1683641369.07965803,30264556,PreArm: Need Position Estimate
1683641369.08715510,30272053,SRC=250/250:AT-0043.9: AP: PreArm: Need Position Estimate
1683641369.47200108,30656899,SRC=250/250:AT-0044.3: Wait EKF.flags: required:831 current:16
1683641380.22436500,41409263,EKF3 IMU1 is using GPS
1683641380.22686410,41411762,SRC=250/250:AT-0055.1: AP: EKF3 IMU1 is using GPS
1683641380.27184606,41456744,SRC=250/250:AT-0055.1: Waiting for GPS health
1683641380.46676803,41651666,SRC=250/250:AT-0055.3: GPS healthy
1683641381.07235909,42257257,SRC=250/250:AT-0055.9: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683641381.07985616,42264754,SRC=250/250:AT-0055.9: Doing timesync roundtrip
1683641381.27227902,42457177,SRC=250/250:AT-0056.1: Received TIMESYNC response after 0.0000
1683641381.66962004,42854518,SRC=250/250:AT-0056.5: Arm motors with MAVLink cmd
1683641381.86954021,43054438,Arming motors
1683641381.87453818,43059436,SRC=250/250:AT-0056.7: AP: Arming motors
1683641382.83998513,44024883,SRC=250/250:AT-0057.7: Motors ARMED
1683641382.87247205,44057370,SRC=250/250:AT-0057.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683641382.87747002,44062368,SRC=250/250:AT-0057.7: ACK received: COMMAND_ACK {command : 22
1683641383.06989312,44254791,SRC=250/250:AT-0057.9: Waiting for Altitude=49.00 with accurac
1683641383.27231216,44457210,SRC=250/250:AT-0058.1: Altitude=0.00 (want 49.000000 +- 3.0000
1683641385.47476411,46659662,SRC=250/250:AT-0060.3: Altitude=0.05 (want 49.000000 +- 3.0000
1683641386.67428398,47859182,SRC=250/250:AT-0061.5: Altitude=1.23 (want 49.000000 +- 3.0000
1683641387.52727604,48712174,EKF3 IMU1 MAG0 in-flight yaw alignment complete
1683641387.53227401,48717172,SRC=250/250:AT-0062.4: AP: EKF3 IMU1 MAG0 in-flight yaw alignm
1683641387.67471719,48859615,SRC=250/250:AT-0062.5: Altitude=3.27 (want 49.000000 +- 3.0000
1683641388.87423706,50059135,SRC=250/250:AT-0063.7: Altitude=6.34 (want 49.000000 +- 3.0000
1683641389.87716913,51062067,SRC=250/250:AT-0064.7: Altitude=8.82 (want 49.000000 +- 3.0000
1683641391.07252407,52257422,SRC=250/250:AT-0065.9: Altitude=11.81 (want 49.000000 +- 3.000
1683641392.07712221,53262020,SRC=250/250:AT-0066.9: Altitude=14.30 (want 49.000000 +- 3.000
1683641393.27497602,54459874,SRC=250/250:AT-0068.1: Altitude=17.30 (want 49.000000 +- 3.000
1683641394.47449613,55659394,SRC=250/250:AT-0069.3: Altitude=20.30 (want 49.000000 +- 3.000
1683641395.47492909,56659827,SRC=250/250:AT-0070.3: Altitude=22.80 (want 49.000000 +- 3.000
1683641396.66945100,57854349,SRC=250/250:AT-0071.5: Altitude=25.78 (want 49.000000 +- 3.000
1683641397.67738104,58862279,SRC=250/250:AT-0072.5: Altitude=28.30 (want 49.000000 +- 3.000
1683641398.87190318,60056801,SRC=250/250:AT-0073.7: Altitude=31.29 (want 49.000000 +- 3.000
1683641399.87483501,61059733,SRC=250/250:AT-0074.7: Altitude=33.79 (want 49.000000 +- 3.000
1683641401.07435513,62259253,SRC=250/250:AT-0075.9: Altitude=36.78 (want 49.000000 +- 3.000
1683641402.07478809,63259686,SRC=250/250:AT-0076.9: Altitude=39.28 (want 49.000000 +- 3.000
1683641403.27430820,64459206,SRC=250/250:AT-0078.1: Altitude=42.27 (want 49.000000 +- 3.000
1683641404.27724004,65462138,SRC=250/250:AT-0079.1: Altitude=44.75 (want 49.000000 +- 3.000
1683641405.47426105,66659159,SRC=250/250:AT-0080.3: Altitude=47.26 (want 49.000000 +- 3.000
1683641406.47969198,67664590,SRC=250/250:AT-0081.3: Altitude=48.74 (want 49.000000 +- 3.000
1683641406.87703300,68061931,SRC=250/250:AT-0081.7: Attained Altitude=49.18
1683641407.84497905,69029877,SRC=250/250:AT-0082.7: Sending COMMAND_LONG to (1,1) (MAV_CMD_
1683641407.84747815,69032376,Mission: 1 WP
1683641407.85247612,69037374,SRC=250/250:AT-0082.7: AP: Mission: 1 WP
1683641408.84208012,70026978,SRC=250/250:AT-0083.7: Got mode AUTO
1683641409.06699014,70251888,SRC=250/250:AT-0083.9: wait for waypoint ranges start=1 end=1
1683641409.46683002,70651728,SRC=250/250:AT-0084.3: WP 1 (wp_dist=823 Alt=634.27), current_
1683641410.66968203,71854580,SRC=250/250:AT-0085.5: WP 1 (wp_dist=821 Alt=634.31), current_
1683641411.86670303,73051601,SRC=250/250:AT-0086.7: WP 1 (wp_dist=816 Alt=634.32), current_
1683641413.06705618,74251954,SRC=250/250:AT-0087.9: WP 1 (wp_dist=808 Alt=634.33), current_
1683641414.26490998,75449808,SRC=250/250:AT-0089.1: WP 1 (wp_dist=798 Alt=634.32), current_
1683641415.46443009,76649328,SRC=250/250:AT-0090.3: WP 1 (wp_dist=786 Alt=634.32), current_
1683641416.66978121,77854679,SRC=250/250:AT-0091.5: WP 1 (wp_dist=775 Alt=634.33), current_
1683641417.86930108,79054199,SRC=250/250:AT-0092.7: WP 1 (wp_dist=763 Alt=634.34), current_
1683641419.06715512,80252053,SRC=250/250:AT-0093.9: WP 1 (wp_dist=751 Alt=634.35), current_
