timestamp,TimeUS,Message
1683641217.09002519,2274923,Frame: QUAD/PLUS
1683641217.09252405,2277422,SRC=250/250:AT-0015.9: AP: AHRS: DCM active
1683641217.26995301,2454851,SRC=250/250:AT-0016.1: Reboot complete
1683641217.27245212,2457350,SRC=250/250:AT-0016.1: set_parameters: ({})
1683641217.37990904,2564807,RC7: SaveWaypoint LOW
1683641217.38740611,2572304,SRC=250/250:AT-0016.2: AP: RC7: SaveWaypoint LOW
1683641217.47487116,2659769,SRC=250/250:AT-0016.3: Waiting for a heartbeat with mavlink pr
1683641217.84222412,3027122,SRC=250/250:AT-0016.6: Waiting for mode STABILIZE
1683641218.83932519,4024223,SRC=250/250:AT-0017.6: Setting up RC parameters
1683641219.06423521,4249133,SRC=250/250:AT-0017.9: Waiting for mode STABILIZE
1683641219.07922912,4264127,RC7: SaveWaypoint MIDDLE
1683641219.08422709,4269125,SRC=250/250:AT-0017.9: AP: RC7: SaveWaypoint MIDDLE
1683641219.08672619,4271624,AHRS: EKF3 active
1683641219.08922505,4274123,SRC=250/250:AT-0017.9: AP: EKF3 IMU0 initialised
1683641219.09172416,4276622,SRC=250/250:AT-0017.9: AP: AHRS: EKF3 active
1683641219.83975816,5024656,Frame: QUAD/PLUS
1683641219.84725499,5032153,Frame: QUAD/PLUS
1683641219.84975410,5034652,SRC=250/250:AT-0018.6: AP: Fence Indexed OK
1683641219.85225320,5037151,Frame: QUAD/PLUS
1683641219.85475206,5039650,SRC=250/250:AT-0018.7: AP: Flight plan received
1683641219.85725117,5042149,SRC=250/250:AT-0018.7: Doing timesync roundtrip
1683641219.87724304,5062141,SRC=250/250:AT-0018.7: Received TIMESYNC response after 0.0000
1683641220.43202114,5616919,EKF3 IMU1 tilt alignment complete
1683641220.43701911,5621917,SRC=250/250:AT-0019.2: AP: EKF3 IMU1 tilt alignment complete
1683641220.46700716,5651905,SRC=250/250:AT-0019.3: RC values good
1683641220.52948213,5714380,EKF3 IMU1 MAG0 initial yaw alignment complete
1683641220.53697920,5721877,SRC=250/250:AT-0019.3: AP: EKF3 IMU1 MAG0 initial yaw alignmen
1683641220.84435606,6029254,SRC=250/250:AT-0019.6: Sending COMMAND_LONG to (1,1) (MAV_CMD_
